事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
141,2024-04-02 06:48:00,2024-04-02 06:48:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.651,30,正常
142,2024-04-02 06:50:00,2024-04-02 06:51:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.686,60,正常
143,2024-04-02 06:53:00,2024-04-02 06:53:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.377,30,正常
144,2024-04-02 07:34:00,2024-04-02 07:34:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.254,30,正常
145,2024-04-02 07:38:00,2024-04-02 07:38:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.724,30,正常
146,2024-04-02 07:41:00,2024-04-02 07:43:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.871,90,残差异常：采煤机_牵引部位_右电机_温度 偏高（残差 Z-score=6.9，实际=75.0 vs 预测=58.0）
147,2024-04-02 07:46:00,2024-04-02 07:46:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.437,30,正常
148,2024-04-02 08:06:00,2024-04-02 08:11:00,6.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.442,180,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.4，实际=27.0 vs 预测=0.0）
149,2024-04-02 08:18:00,2024-04-02 08:25:00,8.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.842,240,残差异常：采煤机_油泵_左电机_温度 偏高（残差 Z-score=7.8，实际=53.0 vs 预测=44.2）
150,2024-04-02 08:35:00,2024-04-02 08:35:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.963,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=8.0，实际=61.0 vs 预测=10.2）
151,2024-04-02 08:46:00,2024-04-02 08:46:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.266,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=217.0 vs 预测=88.0）
152,2024-04-02 08:54:00,2024-04-02 08:54:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.992,30,正常
153,2024-04-02 09:00:00,2024-04-02 09:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.49,30,正常
154,2024-04-02 09:11:00,2024-04-02 09:11:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.158,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=53.0 vs 预测=16.8）
155,2024-04-02 09:25:00,2024-04-02 09:25:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.208,30,正常
156,2024-04-02 09:42:00,2024-04-02 09:43:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.203,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.2，实际=52.0 vs 预测=17.0）
157,2024-04-02 09:47:00,2024-04-02 09:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.766,30,正常
158,2024-04-02 09:50:00,2024-04-02 09:50:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.192,30,正常
159,2024-04-02 09:58:00,2024-04-02 09:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.79,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.8，实际=55.0 vs 预测=17.0）
160,2024-04-02 10:06:00,2024-04-02 10:06:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.782,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.8，实际=47.0 vs 预测=17.0）
161,2024-04-02 10:22:00,2024-04-02 10:22:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.234,30,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=3.2，实际=146.0 vs 预测=7.0）
162,2024-04-02 13:36:00,2024-04-02 13:42:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,61.552,210,Mahalanobis 距离=61.6（阈值=18.5）。主要贡献特征：PC2 (68.3%); PC3 (31.0%)。
163,2024-04-02 13:50:00,2024-04-02 13:50:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.003,30,正常
164,2024-04-02 16:06:00,2024-04-02 16:06:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.656,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.7，实际=29.0 vs 预测=0.0）
165,2024-04-02 16:13:00,2024-04-02 16:13:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.868,30,正常
166,2024-04-02 16:22:00,2024-04-02 16:22:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.356,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.4，实际=164.0 vs 预测=19.4）
167,2024-04-02 16:26:00,2024-04-02 16:26:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.043,30,正常
168,2024-04-02 16:44:00,2024-04-02 16:44:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.155,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.2，实际=52.0 vs 预测=17.4）
169,2024-04-02 16:52:00,2024-04-02 16:52:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.287,30,正常
170,2024-04-02 16:54:00,2024-04-02 16:54:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.972,30,正常
171,2024-04-02 16:58:00,2024-04-02 17:00:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.021,90,正常
172,2024-04-02 17:04:00,2024-04-02 17:04:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.794,30,正常
173,2024-04-02 17:06:00,2024-04-02 17:06:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.747,30,正常
174,2024-04-02 17:15:00,2024-04-02 17:17:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.724,90,正常
175,2024-04-02 17:20:00,2024-04-02 17:20:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.06,30,正常
176,2024-04-02 17:23:00,2024-04-02 17:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.967,30,正常
177,2024-04-02 17:45:00,2024-04-02 17:45:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.602,30,正常
178,2024-04-02 17:49:00,2024-04-02 17:49:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.163,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=59.0 vs 预测=16.0）
179,2024-04-02 17:58:00,2024-04-02 17:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.97,30,正常
180,2024-04-02 18:00:00,2024-04-02 18:00:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.975,30,残差异常：采煤机_牵引部位_左电机_温度 偏高（残差 Z-score=4.0，实际=72.0 vs 预测=61.6）
181,2024-04-02 18:04:00,2024-04-02 18:04:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.396,30,正常
182,2024-04-02 18:07:00,2024-04-02 18:10:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.19,120,正常
183,2024-04-02 18:13:00,2024-04-02 18:14:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.298,60,正常
184,2024-04-02 18:17:00,2024-04-02 18:18:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.424,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=5.4，实际=54.0 vs 预测=35.0）
185,2024-04-02 18:22:00,2024-04-02 18:22:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.884,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.9，实际=65.0 vs 预测=16.0）
186,2024-04-02 18:28:00,2024-04-02 18:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.145,30,正常
187,2024-04-02 18:30:00,2024-04-02 18:34:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,44.67,150,Mahalanobis 距离=44.7（阈值=18.5）。主要贡献特征：PC4 (66.2%); PC3 (24.2%); PC2 (9.6%)。
188,2024-04-02 18:42:00,2024-04-02 18:42:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.867,30,正常
189,2024-04-02 18:56:00,2024-04-02 18:56:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.401,30,正常
190,2024-04-02 19:12:00,2024-04-02 19:12:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.595,30,正常
191,2024-04-02 19:37:00,2024-04-02 19:38:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.421,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.4，实际=60.0 vs 预测=17.0）
192,2024-04-02 19:48:00,2024-04-02 19:49:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.034,60,正常
193,2024-04-02 19:53:00,2024-04-02 19:54:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.868,60,正常
194,2024-04-02 19:59:00,2024-04-02 19:59:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.489,30,正常
195,2024-04-02 20:01:00,2024-04-02 20:01:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.671,30,正常
196,2024-04-02 20:08:00,2024-04-02 20:08:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.088,30,正常
197,2024-04-02 20:10:00,2024-04-02 20:10:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.68,30,正常
198,2024-04-02 20:15:00,2024-04-02 20:15:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.008,30,正常
199,2024-04-02 20:23:00,2024-04-02 20:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.0,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.0，实际=42.0 vs 预测=18.2）
200,2024-04-02 20:25:00,2024-04-02 20:25:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.634,30,正常
201,2024-04-02 20:28:00,2024-04-02 20:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.104,30,正常
202,2024-04-02 20:32:00,2024-04-02 20:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.194,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.2，实际=64.0 vs 预测=22.8）
203,2024-04-02 20:40:00,2024-04-02 20:40:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.702,30,正常
204,2024-04-02 20:54:00,2024-04-02 20:57:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.822,120,正常
205,2024-04-02 21:01:00,2024-04-02 21:03:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.758,90,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=5.8，实际=35.0 vs 预测=0.0）
206,2024-04-02 21:45:00,2024-04-02 21:45:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.059,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.1，实际=49.0 vs 预测=16.8）
207,2024-04-02 21:52:00,2024-04-02 21:52:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.851,30,正常
208,2024-04-02 21:59:00,2024-04-02 22:00:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.165,60,正常
209,2024-04-02 22:15:00,2024-04-02 22:18:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.108,120,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=4.1，实际=177.0 vs 预测=0.0）
210,2024-04-02 22:22:00,2024-04-02 22:22:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.785,30,正常
211,2024-04-02 22:24:00,2024-04-02 22:27:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.524,120,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.5，实际=65.0 vs 预测=17.0）
212,2024-04-02 22:32:00,2024-04-02 22:33:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.567,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=4.6，实际=60.0 vs 预测=44.0）
213,2024-04-02 22:58:00,2024-04-02 22:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.162,30,正常
214,2024-04-02 23:06:00,2024-04-02 23:06:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.443,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.4，实际=53.0 vs 预测=16.0）
215,2024-04-02 23:24:00,2024-04-02 23:24:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.585,30,正常
216,2024-04-02 23:39:00,2024-04-02 23:40:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.271,60,正常
217,2024-04-03 00:15:00,2024-04-03 00:15:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.077,30,正常
218,2024-04-03 00:23:00,2024-04-03 00:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.784,30,正常
219,2024-04-03 00:29:00,2024-04-03 00:29:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.235,30,残差异常：采煤机_牵引部位_左电机_电流 偏高（残差 Z-score=4.2，实际=182.0 vs 预测=0.0）
220,2024-04-03 00:40:00,2024-04-03 00:57:00,18.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,15.044,540,正常
221,2024-04-03 00:59:00,2024-04-03 01:00:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.996,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=4.0，实际=51.0 vs 预测=37.0）
222,2024-04-03 01:04:00,2024-04-03 01:04:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.573,30,正常
223,2024-04-03 01:26:00,2024-04-03 01:26:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.766,30,正常
224,2024-04-03 01:36:00,2024-04-03 01:37:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.01,60,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=7.0，实际=66.0 vs 预测=16.8）
225,2024-04-03 01:39:00,2024-04-03 01:39:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.009,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.0，实际=186.0 vs 预测=64.2）
226,2024-04-03 01:42:00,2024-04-03 01:43:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.442,60,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.4，实际=27.0 vs 预测=0.0）
227,2024-04-03 01:58:00,2024-04-03 02:01:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.111,120,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=4.1，实际=67.0 vs 预测=52.6）
228,2024-04-03 02:06:00,2024-04-03 02:06:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.217,30,正常
229,2024-04-03 02:56:00,2024-04-03 02:58:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10.276,90,正常
230,2024-04-03 03:02:00,2024-04-03 03:07:00,6.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,49.063,180,Mahalanobis 距离=49.1（阈值=18.5）。主要贡献特征：PC4 (94.0%); PC3 (5.9%)。
231,2024-04-03 03:09:00,2024-04-03 03:10:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.288,60,正常
232,2024-04-03 03:28:00,2024-04-03 03:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.841,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.8，实际=56.0 vs 预测=17.6）
233,2024-04-03 03:42:00,2024-04-03 03:42:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.817,30,正常
234,2024-04-03 04:08:00,2024-04-03 04:08:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.5,30,残差异常：采煤机_牵引部位_左电机_温度 偏高（残差 Z-score=6.5，实际=76.0 vs 预测=59.0）
235,2024-04-03 04:22:00,2024-04-03 04:24:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.488,90,残差异常：采煤机_油泵_右电机_温度 偏高（残差 Z-score=5.5，实际=55.0 vs 预测=48.6）
236,2024-04-03 04:26:00,2024-04-03 04:26:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.602,30,正常
237,2024-04-03 04:33:00,2024-04-03 04:33:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.427,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.4，实际=58.0 vs 预测=17.0）
238,2024-04-03 04:38:00,2024-04-03 04:38:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.93,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.9，实际=51.0 vs 预测=16.4）
239,2024-04-03 04:43:00,2024-04-03 04:43:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.665,30,正常
240,2024-04-03 04:57:00,2024-04-03 04:58:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.595,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=5.6，实际=64.0 vs 预测=44.4）
241,2024-04-03 05:05:00,2024-04-03 05:12:00,8.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.827,240,正常
242,2024-04-03 05:16:00,2024-04-03 05:16:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.401,30,正常
243,2024-04-03 05:20:00,2024-04-03 05:20:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.02,30,正常
244,2024-04-03 05:23:00,2024-04-03 05:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.549,30,正常
245,2024-04-03 05:28:00,2024-04-03 05:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.774,30,正常
246,2024-04-03 05:32:00,2024-04-03 05:32:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,16.968,30,正常
247,2024-04-03 05:46:00,2024-04-03 05:46:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.488,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.5，实际=53.0 vs 预测=17.4）
248,2024-04-03 06:04:00,2024-04-03 06:04:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.748,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.7，实际=63.0 vs 预测=17.4）
249,2024-04-03 06:11:00,2024-04-03 06:12:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.538,60,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.5，实际=53.0 vs 预测=17.0）
250,2024-04-03 06:14:00,2024-04-03 06:14:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.017,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=64.0 vs 预测=24.2）
251,2024-04-03 06:20:00,2024-04-03 06:20:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.648,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.6，实际=62.0 vs 预测=17.2）
252,2024-04-03 06:53:00,2024-04-03 06:53:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.942,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.9，实际=57.0 vs 预测=17.8）
253,2024-04-03 06:58:00,2024-04-03 06:58:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.902,30,正常
254,2024-04-03 07:00:00,2024-04-03 07:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.906,30,正常
255,2024-04-03 07:03:00,2024-04-03 07:03:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.363,30,正常
256,2024-04-03 07:05:00,2024-04-03 07:06:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.262,60,正常
257,2024-04-03 07:28:00,2024-04-03 07:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.532,30,正常
258,2024-04-03 07:36:00,2024-04-03 07:37:00,2.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.53,60,正常
259,2024-04-03 07:39:00,2024-04-03 07:40:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.425,60,残差异常：采煤机_破碎机_电机_温度 偏高（残差 Z-score=3.4，实际=50.0 vs 预测=38.0）
260,2024-04-03 07:44:00,2024-04-03 07:44:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.295,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.3，实际=142.0 vs 预测=0.0）
261,2024-04-03 07:47:00,2024-04-03 07:47:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,9.167,30,正常
262,2024-04-03 07:50:00,2024-04-03 07:52:00,3.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11.609,90,正常
263,2024-04-03 08:04:00,2024-04-03 08:04:00,1.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.054,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.1，实际=62.0 vs 预测=17.0）
264,2024-04-03 08:07:00,2024-04-03 08:10:00,4.0,空载运行,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.329,120,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.3，实际=54.0 vs 预测=16.6）
