事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
135,2024-04-02 03:03:00,2024-04-02 03:03:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.326,30,正常
136,2024-04-02 03:06:00,2024-04-02 03:13:00,8.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2120.721,240,Mahalanobis 距离=2120.7（阈值=18.5）。主要贡献特征：PC2 (69.2%); PC3 (30.4%)。
137,2024-04-02 03:24:00,2024-04-02 03:24:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.116,30,正常
138,2024-04-02 03:35:00,2024-04-02 03:36:00,2.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.239,60,正常
139,2024-04-02 03:41:00,2024-04-02 03:44:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3031.908,120,Mahalanobis 距离=3031.9（阈值=18.5）。主要贡献特征：PC2 (72.3%); PC3 (26.8%)。
140,2024-04-02 03:47:00,2024-04-02 03:49:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.928,90,正常
141,2024-04-02 03:55:00,2024-04-02 03:57:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.767,90,正常
142,2024-04-02 03:59:00,2024-04-02 03:59:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.994,30,正常
143,2024-04-02 04:01:00,2024-04-02 04:01:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.055,30,正常
144,2024-04-02 04:03:00,2024-04-02 04:05:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.249,90,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=4.2，实际=236.0 vs 预测=87.8）
145,2024-04-02 04:11:00,2024-04-02 04:12:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.489,60,正常
146,2024-04-02 04:15:00,2024-04-02 04:21:00,7.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.481,210,正常
147,2024-04-02 04:24:00,2024-04-02 04:27:00,4.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.192,120,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.2，实际=48.0 vs 预测=17.0）
148,2024-04-02 04:32:00,2024-04-02 04:32:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.94,30,正常
149,2024-04-02 04:35:00,2024-04-02 04:37:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.702,90,正常
150,2024-04-02 04:50:00,2024-04-02 04:50:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1403.053,30,Mahalanobis 距离=1403.1（阈值=18.5）。主要贡献特征：PC2 (62.7%); PC3 (37.0%)。
151,2024-04-02 04:52:00,2024-04-02 04:58:00,7.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1480.231,210,Mahalanobis 距离=1480.2（阈值=18.5）。主要贡献特征：PC2 (74.0%); PC3 (25.9%)。
152,2024-04-02 05:06:00,2024-04-02 05:06:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.462,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.5，实际=42.0 vs 预测=16.4）
153,2024-04-02 05:11:00,2024-04-02 05:11:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.808,30,正常
154,2024-04-02 05:27:00,2024-04-02 05:27:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.515,30,正常
155,2024-04-02 05:32:00,2024-04-02 05:32:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2515.015,30,Mahalanobis 距离=2515.0（阈值=18.5）。主要贡献特征：PC2 (64.8%); PC3 (35.2%)。
156,2024-04-02 05:40:00,2024-04-02 05:43:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2386.375,120,Mahalanobis 距离=2386.4（阈值=18.5）。主要贡献特征：PC2 (74.0%); PC3 (25.8%)。
157,2024-04-02 05:51:00,2024-04-02 05:51:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.636,30,正常
158,2024-04-02 05:58:00,2024-04-02 06:00:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4429.604,90,Mahalanobis 距离=4429.6（阈值=18.5）。主要贡献特征：PC2 (81.1%); PC3 (18.4%)。
159,2024-04-02 06:03:00,2024-04-02 06:03:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.102,30,残差异常：采煤机_牵引部位_右电机_电流 偏高（残差 Z-score=3.1，实际=186.0 vs 预测=38.6）
160,2024-04-02 06:08:00,2024-04-02 06:08:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.895,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.9，实际=45.0 vs 预测=16.2）
161,2024-04-02 06:16:00,2024-04-02 06:16:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.47,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=5.5，实际=281.0 vs 预测=90.2）
162,2024-04-02 06:18:00,2024-04-02 06:20:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.443,90,正常
163,2024-04-02 06:22:00,2024-04-02 06:25:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.683,120,正常
164,2024-04-02 06:27:00,2024-04-02 06:30:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6115.636,120,Mahalanobis 距离=6115.6（阈值=18.5）。主要贡献特征：PC2 (85.5%); PC3 (13.9%)。
165,2024-04-02 06:37:00,2024-04-02 06:41:00,5.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,26.694,150,Mahalanobis 距离=26.7（阈值=18.5）。主要贡献特征：PC2 (50.4%); PC3 (47.4%); PC4 (1.2%)。
166,2024-04-02 06:43:00,2024-04-02 06:45:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.355,90,正常
167,2024-04-02 06:47:00,2024-04-02 06:51:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5400.443,150,Mahalanobis 距离=5400.4（阈值=18.5）。主要贡献特征：PC2 (82.3%); PC3 (17.3%)。
168,2024-04-02 06:53:00,2024-04-02 06:53:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.189,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.2，实际=50.0 vs 预测=16.2）
169,2024-04-02 06:57:00,2024-04-02 07:00:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.987,120,正常
170,2024-04-02 07:03:00,2024-04-02 07:03:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.171,30,正常
171,2024-04-02 07:24:00,2024-04-02 07:24:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2644.535,30,Mahalanobis 距离=2644.5（阈值=18.5）。主要贡献特征：PC2 (72.1%); PC3 (27.8%)。
172,2024-04-02 07:28:00,2024-04-02 07:28:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.859,30,正常
173,2024-04-02 07:30:00,2024-04-02 07:30:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.317,30,正常
174,2024-04-02 07:34:00,2024-04-02 07:34:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.661,30,正常
175,2024-04-02 07:39:00,2024-04-02 07:39:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.305,30,正常
176,2024-04-02 07:43:00,2024-04-02 07:46:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2311.842,120,Mahalanobis 距离=2311.8（阈值=18.5）。主要贡献特征：PC2 (68.4%); PC3 (31.3%)。
177,2024-04-02 08:09:00,2024-04-02 08:11:00,3.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.033,90,正常
178,2024-04-02 08:14:00,2024-04-02 08:16:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3050.235,90,Mahalanobis 距离=3050.2（阈值=18.5）。主要贡献特征：PC2 (74.4%); PC3 (25.0%)。
179,2024-04-02 08:18:00,2024-04-02 08:19:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.476,60,单变量异常：采煤机_油泵_左电机_电流（z-score=7.5，实际=67.0，均值=18.3±6.5）
180,2024-04-02 08:22:00,2024-04-02 08:25:00,4.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1980.047,120,Mahalanobis 距离=1980.0（阈值=18.5）。主要贡献特征：PC2 (66.9%); PC3 (32.3%)。
181,2024-04-02 08:35:00,2024-04-02 08:35:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.983,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.0，实际=61.0 vs 预测=17.6）
182,2024-04-02 08:40:00,2024-04-02 08:41:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1887.752,60,Mahalanobis 距离=1887.8（阈值=18.5）。主要贡献特征：PC2 (66.2%); PC3 (33.1%)。
183,2024-04-02 08:46:00,2024-04-02 08:46:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.135,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.1，实际=217.0 vs 预测=88.0）
184,2024-04-02 08:54:00,2024-04-02 08:54:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.116,30,残差异常：采煤机_截割部位_右滚筒_电机_温度 偏高（残差 Z-score=3.1，实际=74.0 vs 预测=62.6）
185,2024-04-02 09:00:00,2024-04-02 09:00:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1688.014,30,Mahalanobis 距离=1688.0（阈值=18.5）。主要贡献特征：PC2 (61.3%); PC3 (38.7%)。
186,2024-04-02 09:07:00,2024-04-02 09:08:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.267,60,正常
187,2024-04-02 09:10:00,2024-04-02 09:11:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.326,60,单变量异常：采煤机_油泵_左电机_电流（z-score=5.3，实际=53.0，均值=18.3±6.5）
188,2024-04-02 09:28:00,2024-04-02 09:28:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.466,30,正常
189,2024-04-02 09:30:00,2024-04-02 09:31:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.97,60,正常
190,2024-04-02 09:41:00,2024-04-02 09:43:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.173,90,正常
191,2024-04-02 09:47:00,2024-04-02 09:47:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.71,30,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.7，实际=55.0 vs 预测=17.0）
192,2024-04-02 09:50:00,2024-04-02 09:50:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.866,30,正常
193,2024-04-02 09:56:00,2024-04-02 09:56:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.71,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.7，实际=197.0 vs 预测=67.6）
194,2024-04-02 09:58:00,2024-04-02 09:58:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.908,30,正常
195,2024-04-02 10:06:00,2024-04-02 10:06:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.888,30,正常
196,2024-04-02 10:14:00,2024-04-02 10:14:00,1.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2598.508,30,Mahalanobis 距离=2598.5（阈值=18.5）。主要贡献特征：PC2 (72.9%); PC3 (27.1%)。
197,2024-04-02 10:18:00,2024-04-02 10:19:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1730.163,60,Mahalanobis 距离=1730.2（阈值=18.5）。主要贡献特征：PC2 (65.7%); PC3 (33.6%)。
198,2024-04-02 10:33:00,2024-04-02 10:33:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.655,30,正常
199,2024-04-02 10:36:00,2024-04-02 10:36:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.336,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=234.0 vs 预测=93.8）
200,2024-04-02 10:43:00,2024-04-02 10:43:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.432,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.4，实际=205.0 vs 预测=63.8）
201,2024-04-02 10:48:00,2024-04-02 10:49:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2479.363,60,Mahalanobis 距离=2479.4（阈值=18.5）。主要贡献特征：PC2 (74.6%); PC3 (24.9%)。
202,2024-04-02 10:51:00,2024-04-02 10:55:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2277.096,150,Mahalanobis 距离=2277.1（阈值=18.5）。主要贡献特征：PC2 (90.9%); PC4 (6.7%); PC3 (2.4%)。
203,2024-04-02 13:36:00,2024-04-02 13:41:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,11387.887,180,Mahalanobis 距离=11387.9（阈值=18.5）。主要贡献特征：PC2 (89.5%); PC3 (10.4%)。
204,2024-04-02 13:51:00,2024-04-02 13:53:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.917,90,正常
205,2024-04-02 16:06:00,2024-04-02 16:06:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,18.408,30,正常
206,2024-04-02 16:09:00,2024-04-02 16:09:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,19.472,30,Mahalanobis 距离=19.5（阈值=18.5）。主要贡献特征：PC2 (81.6%); PC1 (10.0%); PC3 (7.5%)。
207,2024-04-02 16:13:00,2024-04-02 16:17:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,576.461,150,Mahalanobis 距离=576.5（阈值=18.5）。主要贡献特征：PC4 (76.9%); PC3 (18.7%); PC2 (4.4%)。
208,2024-04-02 16:20:00,2024-04-02 16:24:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.772,150,正常
209,2024-04-02 16:26:00,2024-04-02 16:29:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2424.071,120,Mahalanobis 距离=2424.1（阈值=18.5）。主要贡献特征：PC2 (68.7%); PC3 (29.7%); PC4 (1.6%)。
210,2024-04-02 16:31:00,2024-04-02 16:38:00,8.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.788,240,正常
211,2024-04-02 16:44:00,2024-04-02 16:44:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.929,30,正常
212,2024-04-02 16:52:00,2024-04-02 16:53:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7199.764,60,Mahalanobis 距离=7199.8（阈值=18.5）。主要贡献特征：PC2 (88.9%); PC3 (10.6%)。
213,2024-04-02 16:58:00,2024-04-02 17:03:00,6.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.981,180,单变量异常：采煤机_截割部位_左滚筒_电机_电流（z-score=5.0，实际=305.0，均值=98.4±41.5）
214,2024-04-02 17:11:00,2024-04-02 17:13:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.061,90,正常
215,2024-04-02 17:15:00,2024-04-02 17:19:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.664,150,正常
216,2024-04-02 17:21:00,2024-04-02 17:23:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.238,90,正常
217,2024-04-02 17:25:00,2024-04-02 17:27:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.095,90,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.1，实际=38.0 vs 预测=16.2）
218,2024-04-02 17:35:00,2024-04-02 17:38:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.916,120,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.9，实际=240.0 vs 预测=75.4）
219,2024-04-02 17:43:00,2024-04-02 17:49:00,7.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.248,210,单变量异常：采煤机_油泵_左电机_电流（z-score=6.2，实际=59.0，均值=18.3±6.5）
220,2024-04-02 17:52:00,2024-04-02 17:54:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.368,90,正常
221,2024-04-02 17:56:00,2024-04-02 17:58:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.023,90,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.0，实际=42.0 vs 预测=17.0）
222,2024-04-02 18:00:00,2024-04-02 18:00:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.299,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=219.0 vs 预测=87.4）
223,2024-04-02 18:05:00,2024-04-02 18:10:00,6.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1602.595,180,Mahalanobis 距离=1602.6（阈值=18.5）。主要贡献特征：PC2 (58.9%); PC3 (41.1%)。
224,2024-04-02 18:17:00,2024-04-02 18:17:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.101,30,正常
225,2024-04-02 18:19:00,2024-04-02 18:22:00,4.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.833,120,正常
226,2024-04-02 18:30:00,2024-04-02 18:30:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,13.716,30,正常
227,2024-04-02 18:33:00,2024-04-02 18:36:00,4.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,12.2,120,正常
228,2024-04-02 18:38:00,2024-04-02 18:38:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.417,30,正常
229,2024-04-02 18:40:00,2024-04-02 18:40:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.554,30,正常
230,2024-04-02 18:42:00,2024-04-02 18:42:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.118,30,正常
231,2024-04-02 18:44:00,2024-04-02 18:46:00,3.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.13,90,正常
232,2024-04-02 18:50:00,2024-04-02 18:57:00,8.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.149,240,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.1，实际=49.0 vs 预测=17.0）
233,2024-04-02 19:02:00,2024-04-02 19:06:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.14,150,正常
234,2024-04-02 19:08:00,2024-04-02 19:12:00,5.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.273,150,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.3，实际=48.0 vs 预测=16.4）
235,2024-04-02 19:19:00,2024-04-02 19:23:00,5.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.017,150,正常
236,2024-04-02 19:37:00,2024-04-02 19:41:00,5.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2936.591,150,Mahalanobis 距离=2936.6（阈值=18.5）。主要贡献特征：PC2 (66.9%); PC3 (33.1%)。
237,2024-04-02 19:48:00,2024-04-02 19:49:00,2.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.105,60,正常
238,2024-04-02 19:53:00,2024-04-02 19:54:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7782.939,60,Mahalanobis 距离=7782.9（阈值=18.5）。主要贡献特征：PC2 (85.7%); PC3 (13.7%)。
239,2024-04-02 19:59:00,2024-04-02 19:59:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.222,30,正常
240,2024-04-02 20:07:00,2024-04-02 20:07:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.054,30,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.1，实际=219.0 vs 预测=97.2）
241,2024-04-02 20:10:00,2024-04-02 20:10:00,1.0,调架中,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.904,30,正常
242,2024-04-02 20:17:00,2024-04-02 20:18:00,2.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1726.468,60,Mahalanobis 距离=1726.5（阈值=18.5）。主要贡献特征：PC2 (63.3%); PC3 (36.5%)。
243,2024-04-02 20:23:00,2024-04-02 20:25:00,3.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.553,90,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=4.6，实际=287.0 vs 预测=105.4）
244,2024-04-02 20:28:00,2024-04-02 20:28:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.111,30,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.1，实际=47.0 vs 预测=16.6）
245,2024-04-02 20:32:00,2024-04-02 20:32:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.362,30,正常
246,2024-04-02 20:39:00,2024-04-02 20:41:00,3.0,待机-高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2969.364,90,Mahalanobis 距离=2969.4（阈值=18.5）。主要贡献特征：PC2 (69.6%); PC3 (30.2%)。
247,2024-04-02 20:43:00,2024-04-02 20:43:00,1.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.277,30,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=4.3，实际=230.0 vs 预测=80.8）
248,2024-04-02 20:47:00,2024-04-02 20:47:00,1.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.416,30,正常
249,2024-04-02 20:51:00,2024-04-02 20:54:00,4.0,割煤高位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.368,120,正常
250,2024-04-02 21:02:00,2024-04-02 21:03:00,2.0,割煤中位,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.155,60,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.2，实际=35.0 vs 预测=0.0）
