事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
132,2024-04-02 06:47:00,2024-04-02 06:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4790.438,34,Mahalanobis 距离=4790.4（阈值=18.5）。主要贡献特征：PC2 (82.3%); PC3 (17.2%)。
133,2024-04-02 06:51:00,2024-04-02 06:51:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.692,34,正常
134,2024-04-02 06:53:00,2024-04-02 06:53:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.276,34,正常
135,2024-04-02 07:03:00,2024-04-02 07:03:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.038,34,正常
136,2024-04-02 07:11:00,2024-04-02 07:11:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.252,34,正常
137,2024-04-02 07:24:00,2024-04-02 07:24:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3296.832,34,Mahalanobis 距离=3296.8（阈值=18.5）。主要贡献特征：PC2 (75.3%); PC3 (24.6%)。
138,2024-04-02 07:30:00,2024-04-02 07:30:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.336,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.3，实际=41.0 vs 预测=16.6）
139,2024-04-02 07:34:00,2024-04-02 07:34:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.412,34,正常
140,2024-04-02 07:38:00,2024-04-02 07:38:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.779,34,正常
141,2024-04-02 07:43:00,2024-04-02 07:46:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2464.007,136,Mahalanobis 距离=2464.0（阈值=18.5）。主要贡献特征：PC2 (71.6%); PC3 (27.7%)。
142,2024-04-02 07:49:00,2024-04-02 07:49:00,1.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.986,34,正常
143,2024-04-02 07:52:00,2024-04-02 07:52:00,1.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.042,34,正常
144,2024-04-02 07:58:00,2024-04-02 07:58:00,1.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.868,34,正常
145,2024-04-02 08:08:00,2024-04-02 08:10:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.472,102,正常
146,2024-04-02 08:13:00,2024-04-02 08:13:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.181,34,残差异常：采煤机_牵引部位_左电机_温度 偏高（残差 Z-score=3.2，实际=59.0 vs 预测=50.2）
147,2024-04-02 08:16:00,2024-04-02 08:16:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2701.478,34,Mahalanobis 距离=2701.5（阈值=18.5）。主要贡献特征：PC2 (74.4%); PC3 (24.9%)。
148,2024-04-02 08:18:00,2024-04-02 08:19:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.284,68,正常
149,2024-04-02 08:22:00,2024-04-02 08:25:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1909.664,136,Mahalanobis 距离=1909.7（阈值=18.5）。主要贡献特征：PC2 (79.4%); PC3 (20.5%)。
150,2024-04-02 08:35:00,2024-04-02 08:35:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.613,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.6，实际=61.0 vs 预测=18.2）
151,2024-04-02 08:41:00,2024-04-02 08:41:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1483.288,34,Mahalanobis 距离=1483.3（阈值=18.5）。主要贡献特征：PC2 (67.8%); PC3 (30.3%); PC4 (1.8%)。
152,2024-04-02 09:00:00,2024-04-02 09:00:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2233.492,34,Mahalanobis 距离=2233.5（阈值=18.5）。主要贡献特征：PC2 (65.2%); PC3 (34.8%)。
153,2024-04-02 09:11:00,2024-04-02 09:11:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.6,34,正常
154,2024-04-02 09:33:00,2024-04-02 09:36:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.268,136,正常
155,2024-04-02 09:41:00,2024-04-02 09:43:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.503,102,正常
156,2024-04-02 09:47:00,2024-04-02 09:47:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.133,34,正常
157,2024-04-02 09:50:00,2024-04-02 09:51:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.435,68,正常
158,2024-04-02 09:58:00,2024-04-02 09:58:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.871,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.9，实际=55.0 vs 预测=17.0）
159,2024-04-02 10:06:00,2024-04-02 10:06:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.635,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.6，实际=47.0 vs 预测=17.0）
160,2024-04-02 10:14:00,2024-04-02 10:14:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2959.953,34,Mahalanobis 距离=2960.0（阈值=18.5）。主要贡献特征：PC2 (76.0%); PC3 (23.9%)。
161,2024-04-02 10:18:00,2024-04-02 10:19:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1682.256,68,Mahalanobis 距离=1682.3（阈值=18.5）。主要贡献特征：PC2 (68.7%); PC3 (29.7%); PC4 (1.7%)。
162,2024-04-02 10:48:00,2024-04-02 10:48:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2175.743,34,Mahalanobis 距离=2175.7（阈值=18.5）。主要贡献特征：PC2 (71.3%); PC3 (28.0%)。
163,2024-04-02 10:52:00,2024-04-02 10:55:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2055.312,136,Mahalanobis 距离=2055.3（阈值=18.5）。主要贡献特征：PC2 (89.7%); PC4 (8.0%); PC3 (2.3%)。
164,2024-04-02 13:36:00,2024-04-02 16:04:00,149.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,32756.938,5066,Mahalanobis 距离=32756.9（阈值=18.5）。主要贡献特征：PC2 (93.4%); PC3 (6.6%)。
165,2024-04-02 16:06:00,2024-04-02 16:11:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,18.794,204,Mahalanobis 距离=18.8（阈值=18.5）。主要贡献特征：PC2 (83.0%); PC1 (8.8%); PC3 (7.1%)。
166,2024-04-02 16:13:00,2024-04-02 16:17:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,684.165,170,Mahalanobis 距离=684.2（阈值=18.5）。主要贡献特征：PC4 (58.2%); PC3 (30.9%); PC2 (10.9%)。
167,2024-04-02 16:21:00,2024-04-02 16:33:00,13.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2130.67,442,Mahalanobis 距离=2130.7（阈值=18.5）。主要贡献特征：PC2 (68.5%); PC3 (29.5%); PC4 (2.0%)。
168,2024-04-02 16:44:00,2024-04-02 16:45:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.47,68,正常
169,2024-04-02 16:50:00,2024-04-02 16:54:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7215.742,170,Mahalanobis 距离=7215.7（阈值=18.5）。主要贡献特征：PC2 (89.8%); PC3 (9.0%); PC4 (1.2%)。
170,2024-04-02 16:56:00,2024-04-02 17:00:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.199,170,正常
171,2024-04-02 17:15:00,2024-04-02 17:18:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.746,136,正常
172,2024-04-02 17:23:00,2024-04-02 17:23:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.114,34,正常
173,2024-04-02 17:45:00,2024-04-02 17:45:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.288,34,正常
174,2024-04-02 17:49:00,2024-04-02 17:49:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.879,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.9，实际=59.0 vs 预测=16.0）
175,2024-04-02 17:58:00,2024-04-02 17:58:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.252,34,正常
176,2024-04-02 18:07:00,2024-04-02 18:07:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.989,34,正常
177,2024-04-02 18:09:00,2024-04-02 18:10:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2403.349,68,Mahalanobis 距离=2403.3（阈值=18.5）。主要贡献特征：PC2 (62.8%); PC3 (37.0%)。
178,2024-04-02 18:14:00,2024-04-02 18:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.047,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.0，实际=40.0 vs 预测=6.0）
179,2024-04-02 18:17:00,2024-04-02 18:17:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.214,34,正常
180,2024-04-02 18:22:00,2024-04-02 18:22:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.928,34,正常
181,2024-04-02 18:30:00,2024-04-02 18:30:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,14.644,34,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=14.6，实际=931.0 vs 预测=63.6）
182,2024-04-02 18:56:00,2024-04-02 18:56:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.944,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.9，实际=49.0 vs 预测=17.0）
183,2024-04-02 19:09:00,2024-04-02 19:09:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.008,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.0，实际=39.0 vs 预测=17.0）
184,2024-04-02 19:12:00,2024-04-02 19:12:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.585,34,正常
185,2024-04-02 19:31:00,2024-04-02 19:33:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.012,102,正常
186,2024-04-02 19:37:00,2024-04-02 19:41:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3461.954,170,Mahalanobis 距离=3462.0（阈值=18.5）。主要贡献特征：PC2 (70.4%); PC3 (29.5%)。
187,2024-04-02 19:48:00,2024-04-02 19:49:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.757,68,正常
188,2024-04-02 19:51:00,2024-04-02 19:55:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7705.431,170,Mahalanobis 距离=7705.4（阈值=18.5）。主要贡献特征：PC2 (86.7%); PC3 (11.7%); PC4 (1.5%)。
189,2024-04-02 19:59:00,2024-04-02 19:59:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.168,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.2，实际=54.0 vs 预测=16.2）
190,2024-04-02 20:01:00,2024-04-02 20:01:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.817,34,正常
191,2024-04-02 20:08:00,2024-04-02 20:08:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2.192,34,正常
192,2024-04-02 20:10:00,2024-04-02 20:10:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2958.792,34,Mahalanobis 距离=2958.8（阈值=18.5）。主要贡献特征：PC2 (64.9%); PC3 (34.9%)。
193,2024-04-02 20:17:00,2024-04-02 20:17:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1939.218,34,Mahalanobis 距离=1939.2（阈值=18.5）。主要贡献特征：PC2 (66.9%); PC3 (32.6%)。
194,2024-04-02 20:23:00,2024-04-02 20:23:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.677,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=3.7，实际=42.0 vs 预测=18.2）
195,2024-04-02 20:25:00,2024-04-02 20:25:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.262,34,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=287.0 vs 预测=93.8）
196,2024-04-02 20:28:00,2024-04-02 20:28:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.328,34,正常
197,2024-04-02 20:32:00,2024-04-02 20:32:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.658,34,正常
198,2024-04-02 20:39:00,2024-04-02 20:41:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3244.995,102,Mahalanobis 距离=3245.0（阈值=18.5）。主要贡献特征：PC2 (72.8%); PC3 (26.7%)。
199,2024-04-02 20:54:00,2024-04-02 20:54:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.6,34,正常
200,2024-04-02 21:02:00,2024-04-02 21:02:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.136,34,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=3.1，实际=35.0 vs 预测=0.0）
201,2024-04-02 21:08:00,2024-04-02 21:11:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.83,136,正常
202,2024-04-02 21:21:00,2024-04-02 21:27:00,7.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.117,238,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.1，实际=39.0 vs 预测=16.2）
203,2024-04-02 21:45:00,2024-04-02 21:45:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.881,34,正常
204,2024-04-02 21:49:00,2024-04-02 21:49:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.733,34,正常
205,2024-04-02 21:52:00,2024-04-02 21:52:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.918,34,正常
206,2024-04-02 21:59:00,2024-04-02 22:02:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2638.222,136,Mahalanobis 距离=2638.2（阈值=18.5）。主要贡献特征：PC2 (67.1%); PC3 (32.1%)。
207,2024-04-02 22:14:00,2024-04-02 22:16:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.455,102,正常
208,2024-04-02 22:24:00,2024-04-02 22:24:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.417,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=7.4，实际=65.0 vs 预测=17.0）
209,2024-04-02 22:30:00,2024-04-02 22:30:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.187,34,正常
210,2024-04-02 22:32:00,2024-04-02 22:34:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.146,102,正常
211,2024-04-02 22:49:00,2024-04-02 22:50:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2298.18,68,Mahalanobis 距离=2298.2（阈值=18.5）。主要贡献特征：PC2 (72.2%); PC3 (26.9%)。
212,2024-04-02 22:58:00,2024-04-02 22:58:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.102,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.1，实际=46.0 vs 预测=16.0）
213,2024-04-02 23:06:00,2024-04-02 23:06:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.059,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=5.1，实际=53.0 vs 预测=16.0）
214,2024-04-02 23:14:00,2024-04-02 23:18:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.539,170,正常
215,2024-04-02 23:22:00,2024-04-02 23:22:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.887,34,正常
216,2024-04-02 23:24:00,2024-04-02 23:24:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.427,34,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.4，实际=277.0 vs 预测=74.0）
217,2024-04-02 23:34:00,2024-04-02 23:36:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2502.889,102,Mahalanobis 距离=2502.9（阈值=18.5）。主要贡献特征：PC2 (72.4%); PC3 (27.1%)。
218,2024-04-02 23:39:00,2024-04-02 23:44:00,6.0,轻载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1722.325,204,Mahalanobis 距离=1722.3（阈值=18.5）。主要贡献特征：PC2 (71.6%); PC3 (28.3%)。
219,2024-04-02 23:47:00,2024-04-02 23:47:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3394.942,34,Mahalanobis 距离=3394.9（阈值=18.5）。主要贡献特征：PC2 (68.4%); PC3 (28.9%); PC4 (2.7%)。
220,2024-04-03 00:13:00,2024-04-03 00:17:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2400.559,170,Mahalanobis 距离=2400.6（阈值=18.5）。主要贡献特征：PC2 (71.0%); PC3 (29.0%)。
221,2024-04-03 00:21:00,2024-04-03 00:27:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3309.022,238,Mahalanobis 距离=3309.0（阈值=18.5）。主要贡献特征：PC2 (62.0%); PC3 (37.3%)。
222,2024-04-03 00:29:00,2024-04-03 01:11:00,43.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.568,1462,单变量异常：采煤机_截割部位_左滚筒_电机_温度（z-score=4.6，实际=105.0，均值=71.8±7.3）
223,2024-04-03 01:26:00,2024-04-03 01:26:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.329,34,正常
224,2024-04-03 01:36:00,2024-04-03 01:36:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.22,34,正常
225,2024-04-03 01:40:00,2024-04-03 01:40:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.758,34,正常
226,2024-04-03 02:02:00,2024-04-03 02:04:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.457,102,正常
227,2024-04-03 02:42:00,2024-04-03 02:42:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.145,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.1，实际=40.0 vs 预测=17.0）
228,2024-04-03 02:45:00,2024-04-03 02:49:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.9,170,正常
229,2024-04-03 02:56:00,2024-04-03 03:06:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,10041.569,374,Mahalanobis 距离=10041.6（阈值=18.5）。主要贡献特征：PC4 (53.5%); PC3 (32.1%); PC2 (14.4%)。
230,2024-04-03 03:09:00,2024-04-03 03:11:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.817,102,正常
231,2024-04-03 03:13:00,2024-04-03 03:13:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.387,34,正常
232,2024-04-03 03:28:00,2024-04-03 03:28:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.933,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.9，实际=56.0 vs 预测=17.6）
233,2024-04-03 03:37:00,2024-04-03 03:42:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.176,204,正常
234,2024-04-03 03:45:00,2024-04-03 03:46:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3470.387,68,Mahalanobis 距离=3470.4（阈值=18.5）。主要贡献特征：PC2 (73.0%); PC3 (27.0%)。
235,2024-04-03 03:57:00,2024-04-03 04:00:00,4.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.674,136,正常
236,2024-04-03 04:14:00,2024-04-03 04:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.145,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=3.1，实际=40.0 vs 预测=17.0）
237,2024-04-03 04:33:00,2024-04-03 04:33:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.335,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.3，实际=58.0 vs 预测=17.0）
238,2024-04-03 04:38:00,2024-04-03 04:38:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.731,34,残差异常：采煤机_油泵_左电机_电流 偏高（残差 Z-score=4.7，实际=51.0 vs 预测=16.4）
239,2024-04-03 04:43:00,2024-04-03 04:43:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.295,34,正常
240,2024-04-03 05:05:00,2024-04-03 05:09:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.911,170,正常
241,2024-04-03 05:12:00,2024-04-03 05:16:00,5.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.304,170,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.3，实际=58.0 vs 预测=17.2）
242,2024-04-03 05:18:00,2024-04-03 05:18:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.479,34,正常
243,2024-04-03 05:20:00,2024-04-03 05:20:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.406,34,正常
244,2024-04-03 05:23:00,2024-04-03 05:28:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4094.367,204,Mahalanobis 距离=4094.4（阈值=18.5）。主要贡献特征：PC2 (80.3%); PC3 (19.2%)。
245,2024-04-03 05:32:00,2024-04-03 05:34:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.864,102,正常
246,2024-04-03 05:46:00,2024-04-03 05:46:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.501,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.5，实际=53.0 vs 预测=17.4）
247,2024-04-03 05:50:00,2024-04-03 05:52:00,3.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.912,102,单变量异常：采煤机_油泵_右电机_电流（z-score=1.9，实际=31.0，均值=18.3±6.6）
248,2024-04-03 06:03:00,2024-04-03 06:04:00,2.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8.176,68,正常
249,2024-04-03 06:11:00,2024-04-03 06:11:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.562,34,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.6，实际=53.0 vs 预测=17.0）
250,2024-04-03 06:14:00,2024-04-03 06:14:00,1.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.991,34,正常
251,2024-04-03 06:20:00,2024-04-03 06:25:00,6.0,重载,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.922,204,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.9，实际=62.0 vs 预测=17.2）
