事件ID,开始时间,结束时间,时长_分钟,工况,方法集,严重度,触发行数,归因摘要
2746,2024-04-25 16:26:00,2024-04-25 16:29:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3375.673,152,Mahalanobis 距离=3375.7（阈值=18.5）。主要贡献特征：PC1 (84.3%); PC4 (9.9%); PC3 (5.8%)。
2747,2024-04-25 16:35:00,2024-04-25 16:35:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.541,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.5，实际=205.0 vs 预测=74.0）
2748,2024-04-25 16:48:00,2024-04-25 16:49:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1361.717,76,Mahalanobis 距离=1361.7（阈值=18.5）。主要贡献特征：PC1 (82.2%); PC3 (17.7%)。
2749,2024-04-25 16:54:00,2024-04-25 16:54:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4050.016,38,Mahalanobis 距离=4050.0（阈值=18.5）。主要贡献特征：PC1 (81.3%); PC3 (18.7%)。
2750,2024-04-25 17:01:00,2024-04-25 17:05:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5617.713,190,Mahalanobis 距离=5617.7（阈值=18.5）。主要贡献特征：PC1 (95.0%); PC3 (4.4%)。
2751,2024-04-25 17:55:00,2024-04-25 18:05:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1964.487,418,Mahalanobis 距离=1964.5（阈值=18.5）。主要贡献特征：PC1 (92.3%); PC4 (4.8%); PC3 (2.9%)。
2752,2024-04-25 18:31:00,2024-04-25 18:44:00,14.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1525.583,532,Mahalanobis 距离=1525.6（阈值=18.5）。主要贡献特征：PC1 (69.6%); PC3 (26.9%); PC4 (3.5%)。
2753,2024-04-25 18:46:00,2024-04-25 18:47:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.032,76,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.0，实际=51.0 vs 预测=17.6）
2754,2024-04-25 18:51:00,2024-04-25 18:51:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2014.766,38,Mahalanobis 距离=2014.8（阈值=18.5）。主要贡献特征：PC1 (89.6%); PC3 (9.1%); PC4 (1.3%)。
2755,2024-04-25 18:53:00,2024-04-25 18:54:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.356,76,正常
2756,2024-04-25 18:56:00,2024-04-25 18:59:00,4.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.705,152,正常
2757,2024-04-25 19:02:00,2024-04-25 19:02:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6676.28,38,Mahalanobis 距离=6676.3（阈值=18.5）。主要贡献特征：PC1 (98.0%); PC3 (1.6%)。
2758,2024-04-25 19:09:00,2024-04-25 19:19:00,11.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6039.672,418,Mahalanobis 距离=6039.7（阈值=18.5）。主要贡献特征：PC3 (73.1%); PC1 (26.9%)。
2759,2024-04-25 19:25:00,2024-04-25 19:33:00,9.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1523.28,342,Mahalanobis 距离=1523.3（阈值=18.5）。主要贡献特征：PC1 (92.5%); PC3 (6.1%); PC4 (1.4%)。
2760,2024-04-25 19:35:00,2024-04-25 19:41:00,7.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,352.641,266,Mahalanobis 距离=352.6（阈值=18.5）。主要贡献特征：PC1 (80.3%); PC3 (12.9%); PC4 (6.7%)。
2761,2024-04-25 19:47:00,2024-04-25 19:47:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4043.615,38,Mahalanobis 距离=4043.6（阈值=18.5）。主要贡献特征：PC1 (86.0%); PC4 (12.9%); PC3 (1.1%)。
2762,2024-04-25 20:26:00,2024-04-25 20:26:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.956,38,正常
2763,2024-04-25 20:28:00,2024-04-25 20:28:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1223.448,38,Mahalanobis 距离=1223.4（阈值=18.5）。主要贡献特征：PC1 (76.7%); PC3 (23.0%)。
2764,2024-04-25 20:38:00,2024-04-25 20:38:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.52,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.5，实际=47.0 vs 预测=17.0）
2765,2024-04-25 20:40:00,2024-04-25 20:43:00,4.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.152,152,正常
2766,2024-04-25 20:58:00,2024-04-25 20:58:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.214,38,正常
2767,2024-04-25 21:03:00,2024-04-25 21:03:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1217.402,38,Mahalanobis 距离=1217.4（阈值=18.5）。主要贡献特征：PC1 (62.9%); PC3 (33.8%); PC4 (3.3%)。
2768,2024-04-25 21:07:00,2024-04-25 21:07:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.659,38,正常
2769,2024-04-25 21:18:00,2024-04-25 21:18:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5768.952,38,Mahalanobis 距离=5769.0（阈值=18.5）。主要贡献特征：PC1 (98.8%); PC3 (1.1%)。
2770,2024-04-25 21:23:00,2024-04-25 21:23:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.076,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.1，实际=197.0 vs 预测=83.2）
2771,2024-04-25 21:27:00,2024-04-25 21:28:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4653.618,76,Mahalanobis 距离=4653.6（阈值=18.5）。主要贡献特征：PC1 (93.7%); PC3 (5.5%)。
2772,2024-04-25 21:30:00,2024-04-25 21:30:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6196.98,38,Mahalanobis 距离=6197.0（阈值=18.5）。主要贡献特征：PC1 (98.0%); PC4 (1.1%)。
2773,2024-04-25 21:32:00,2024-04-25 21:36:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2517.937,190,Mahalanobis 距离=2517.9（阈值=18.5）。主要贡献特征：PC1 (100.0%)。
2774,2024-04-25 21:40:00,2024-04-25 21:42:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,323.924,114,Mahalanobis 距离=323.9（阈值=18.5）。主要贡献特征：PC1 (67.3%); PC3 (32.7%)。
2775,2024-04-25 21:47:00,2024-04-25 21:48:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4280.662,76,Mahalanobis 距离=4280.7（阈值=18.5）。主要贡献特征：PC1 (93.5%); PC4 (5.4%); PC3 (1.2%)。
2776,2024-04-25 21:51:00,2024-04-25 21:51:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1581.462,38,Mahalanobis 距离=1581.5（阈值=18.5）。主要贡献特征：PC1 (97.3%); PC3 (1.8%)。
2777,2024-04-25 21:53:00,2024-04-25 21:54:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1637.733,76,Mahalanobis 距离=1637.7（阈值=18.5）。主要贡献特征：PC1 (96.9%); PC3 (2.0%); PC4 (1.1%)。
2778,2024-04-25 21:57:00,2024-04-25 21:58:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1595.008,76,Mahalanobis 距离=1595.0（阈值=18.5）。主要贡献特征：PC1 (96.4%); PC3 (2.0%); PC4 (1.6%)。
2779,2024-04-25 22:04:00,2024-04-25 22:07:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1660.173,152,Mahalanobis 距离=1660.2（阈值=18.5）。主要贡献特征：PC1 (95.1%); PC4 (2.7%); PC3 (2.2%)。
2780,2024-04-25 22:11:00,2024-04-25 22:11:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.104,38,正常
2781,2024-04-25 22:31:00,2024-04-25 22:32:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1009.591,76,Mahalanobis 距离=1009.6（阈值=18.5）。主要贡献特征：PC1 (83.0%); PC3 (15.9%); PC4 (1.1%)。
2782,2024-04-25 22:41:00,2024-04-25 22:42:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2095.562,76,Mahalanobis 距离=2095.6（阈值=18.5）。主要贡献特征：PC1 (98.5%); PC3 (1.5%)。
2783,2024-04-25 22:50:00,2024-04-25 22:50:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.104,38,正常
2784,2024-04-25 22:53:00,2024-04-25 22:55:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,23211.344,114,Mahalanobis 距离=23211.3（阈值=18.5）。主要贡献特征：PC3 (91.0%); PC1 (9.0%)。
2785,2024-04-25 23:00:00,2024-04-25 23:02:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1530.385,114,Mahalanobis 距离=1530.4（阈值=18.5）。主要贡献特征：PC1 (81.6%); PC3 (17.5%)。
2786,2024-04-25 23:16:00,2024-04-25 23:17:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4392.981,76,Mahalanobis 距离=4393.0（阈值=18.5）。主要贡献特征：PC1 (72.5%); PC3 (25.4%); PC4 (2.1%)。
2787,2024-04-25 23:22:00,2024-04-25 23:26:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4248.811,190,Mahalanobis 距离=4248.8（阈值=18.5）。主要贡献特征：PC1 (70.3%); PC3 (28.0%); PC4 (1.7%)。
2788,2024-04-25 23:33:00,2024-04-25 23:34:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,34.77,76,Mahalanobis 距离=34.8（阈值=18.5）。主要贡献特征：PC1 (99.4%)。
2789,2024-04-25 23:43:00,2024-04-25 23:43:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.876,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.9，实际=56.0 vs 预测=17.0）
2790,2024-04-25 23:46:00,2024-04-25 23:47:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.772,76,正常
2791,2024-04-25 23:50:00,2024-04-25 23:54:00,5.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4208.109,190,Mahalanobis 距离=4208.1（阈值=18.5）。主要贡献特征：PC1 (82.5%); PC3 (16.8%)。
2792,2024-04-25 23:56:00,2024-04-25 23:56:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3643.417,38,Mahalanobis 距离=3643.4（阈值=18.5）。主要贡献特征：PC1 (59.9%); PC3 (39.9%)。
2793,2024-04-26 00:00:00,2024-04-26 00:00:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.241,38,正常
2794,2024-04-26 00:03:00,2024-04-26 00:05:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,8107.266,114,Mahalanobis 距离=8107.3（阈值=18.5）。主要贡献特征：PC1 (90.4%); PC3 (9.5%)。
2795,2024-04-26 00:09:00,2024-04-26 00:09:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.084,38,正常
2796,2024-04-26 00:12:00,2024-04-26 00:14:00,3.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3553.093,114,Mahalanobis 距离=3553.1（阈值=18.5）。主要贡献特征：PC1 (75.1%); PC3 (23.9%); PC4 (1.0%)。
2797,2024-04-26 00:17:00,2024-04-26 00:17:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.46,38,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=4.5，实际=50.0 vs 预测=0.0）
2798,2024-04-26 00:19:00,2024-04-26 00:19:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.804,38,正常
2799,2024-04-26 00:22:00,2024-04-26 00:22:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,7.07,38,正常
2800,2024-04-26 00:25:00,2024-04-26 00:27:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.819,114,单变量异常：采煤机_截割部位_左滚筒_电机_电流（z-score=3.8，实际=258.0，均值=95.4±42.6）
2801,2024-04-26 00:31:00,2024-04-26 00:32:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1155.361,76,Mahalanobis 距离=1155.4（阈值=18.5）。主要贡献特征：PC1 (85.4%); PC3 (13.2%); PC4 (1.3%)。
2802,2024-04-26 00:36:00,2024-04-26 00:36:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3986.978,38,Mahalanobis 距离=3987.0（阈值=18.5）。主要贡献特征：PC1 (87.9%); PC4 (10.5%); PC3 (1.6%)。
2803,2024-04-26 00:40:00,2024-04-26 00:41:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4527.679,76,Mahalanobis 距离=4527.7（阈值=18.5）。主要贡献特征：PC1 (85.7%); PC4 (14.0%)。
2804,2024-04-26 00:44:00,2024-04-26 00:44:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1454.997,38,Mahalanobis 距离=1455.0（阈值=18.5）。主要贡献特征：PC1 (93.4%); PC4 (3.7%); PC3 (2.8%)。
2805,2024-04-26 00:47:00,2024-04-26 00:47:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.153,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.2，实际=52.0 vs 预测=17.8）
2806,2024-04-26 00:56:00,2024-04-26 00:57:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3967.345,76,Mahalanobis 距离=3967.3（阈值=18.5）。主要贡献特征：PC1 (87.0%); PC4 (11.6%); PC3 (1.4%)。
2807,2024-04-26 01:03:00,2024-04-26 01:05:00,3.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.842,114,正常
2808,2024-04-26 01:10:00,2024-04-26 01:13:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1190.452,152,Mahalanobis 距离=1190.5（阈值=18.5）。主要贡献特征：PC1 (81.6%); PC3 (18.4%)。
2809,2024-04-26 01:20:00,2024-04-26 01:20:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.846,38,正常
2810,2024-04-26 01:25:00,2024-04-26 01:28:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1575.4,152,Mahalanobis 距离=1575.4（阈值=18.5）。主要贡献特征：PC1 (83.6%); PC3 (15.7%)。
2811,2024-04-26 01:30:00,2024-04-26 01:30:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4393.643,38,Mahalanobis 距离=4393.6（阈值=18.5）。主要贡献特征：PC1 (96.8%); PC3 (3.2%)。
2812,2024-04-26 01:32:00,2024-04-26 01:41:00,10.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,2025.932,380,Mahalanobis 距离=2025.9（阈值=18.5）。主要贡献特征：PC1 (90.5%); PC3 (8.3%); PC4 (1.2%)。
2813,2024-04-26 01:54:00,2024-04-26 01:55:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.876,76,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.9，实际=56.0 vs 预测=17.0）
2814,2024-04-26 02:02:00,2024-04-26 02:07:00,6.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.996,228,单变量异常：采煤机_油泵_右电机_电流（z-score=6.0，实际=58.0，均值=18.6±6.6）
2815,2024-04-26 02:10:00,2024-04-26 02:10:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.625,38,正常
2816,2024-04-26 02:36:00,2024-04-26 02:37:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5323.366,76,Mahalanobis 距离=5323.4（阈值=18.5）。主要贡献特征：PC1 (97.8%); PC4 (2.1%)。
2817,2024-04-26 02:39:00,2024-04-26 02:39:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1.885,38,正常
2818,2024-04-26 02:47:00,2024-04-26 02:51:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1326.593,190,Mahalanobis 距离=1326.6（阈值=18.5）。主要贡献特征：PC1 (90.4%); PC3 (8.8%)。
2819,2024-04-26 02:55:00,2024-04-26 03:02:00,8.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3824.376,304,Mahalanobis 距离=3824.4（阈值=18.5）。主要贡献特征：PC1 (86.0%); PC4 (7.2%); PC3 (6.9%)。
2820,2024-04-26 03:06:00,2024-04-26 03:15:00,10.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4035.293,380,Mahalanobis 距离=4035.3（阈值=18.5）。主要贡献特征：PC1 (85.9%); PC4 (13.3%)。
2821,2024-04-26 03:20:00,2024-04-26 03:20:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3665.968,38,Mahalanobis 距离=3666.0（阈值=18.5）。主要贡献特征：PC1 (82.6%); PC4 (10.9%); PC3 (6.5%)。
2822,2024-04-26 03:23:00,2024-04-26 03:25:00,3.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1175.376,114,Mahalanobis 距离=1175.4（阈值=18.5）。主要贡献特征：PC1 (88.2%); PC3 (9.2%); PC4 (2.6%)。
2823,2024-04-26 03:28:00,2024-04-26 03:28:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4972.426,38,Mahalanobis 距离=4972.4（阈值=18.5）。主要贡献特征：PC1 (65.9%); PC3 (17.9%); PC4 (16.2%)。
2824,2024-04-26 03:31:00,2024-04-26 03:31:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.671,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=48.0 vs 预测=17.0）
2825,2024-04-26 03:34:00,2024-04-26 03:35:00,2.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1566.415,76,Mahalanobis 距离=1566.4（阈值=18.5）。主要贡献特征：PC1 (95.3%); PC4 (2.7%); PC3 (1.9%)。
2826,2024-04-26 03:37:00,2024-04-26 03:38:00,2.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.692,76,正常
2827,2024-04-26 03:40:00,2024-04-26 03:40:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.306,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=3.3，实际=203.0 vs 预测=69.8）
2828,2024-04-26 03:42:00,2024-04-26 03:42:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3.162,38,残差异常：采煤机_截割部位_右滚筒_电机_电流 偏高（残差 Z-score=3.2，实际=213.0 vs 预测=96.0）
2829,2024-04-26 03:48:00,2024-04-26 03:48:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5485.364,38,Mahalanobis 距离=5485.4（阈值=18.5）。主要贡献特征：PC1 (95.8%); PC4 (3.8%)。
2830,2024-04-26 03:58:00,2024-04-26 04:03:00,6.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1401.241,228,Mahalanobis 距离=1401.2（阈值=18.5）。主要贡献特征：PC1 (84.1%); PC3 (15.7%)。
2831,2024-04-26 04:06:00,2024-04-26 04:07:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4247.581,76,Mahalanobis 距离=4247.6（阈值=18.5）。主要贡献特征：PC1 (85.5%); PC3 (14.4%)。
2832,2024-04-26 04:23:00,2024-04-26 04:23:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.646,38,残差异常：采煤机_截割部位_左滚筒_电机_电流 偏高（残差 Z-score=4.6，实际=262.0 vs 预测=74.8）
2833,2024-04-26 04:29:00,2024-04-26 04:29:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,5.725,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=5.7，实际=55.0 vs 预测=17.0）
2834,2024-04-26 04:45:00,2024-04-26 04:45:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3596.007,38,Mahalanobis 距离=3596.0（阈值=18.5）。主要贡献特征：PC1 (60.2%); PC3 (38.9%)。
2835,2024-04-26 04:49:00,2024-04-26 04:50:00,2.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3866.637,76,Mahalanobis 距离=3866.6（阈值=18.5）。主要贡献特征：PC1 (70.5%); PC3 (29.2%)。
2836,2024-04-26 04:53:00,2024-04-26 04:53:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,6.027,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=6.0，实际=57.0 vs 预测=17.0）
2837,2024-04-26 04:56:00,2024-04-26 05:00:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1436.963,190,Mahalanobis 距离=1437.0（阈值=18.5）。主要贡献特征：PC1 (78.7%); PC3 (20.6%)。
2838,2024-04-26 05:25:00,2024-04-26 05:29:00,5.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,548.854,190,Mahalanobis 距离=548.9（阈值=18.5）。主要贡献特征：PC1 (60.8%); PC3 (38.5%)。
2839,2024-04-26 05:33:00,2024-04-26 05:33:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.671,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=48.0 vs 预测=17.0）
2840,2024-04-26 05:43:00,2024-04-26 05:46:00,4.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1688.031,152,Mahalanobis 距离=1688.0（阈值=18.5）。主要贡献特征：PC1 (93.9%); PC3 (5.7%)。
2841,2024-04-26 05:48:00,2024-04-26 05:48:00,1.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3644.889,38,Mahalanobis 距离=3644.9（阈值=18.5）。主要贡献特征：PC1 (87.2%); PC3 (7.1%); PC4 (5.7%)。
2842,2024-04-26 05:53:00,2024-04-26 05:53:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,18.373,38,残差异常：采煤机_破碎机_电机_电流 偏高（残差 Z-score=18.4，实际=206.0 vs 预测=0.0）
2843,2024-04-26 05:57:00,2024-04-26 06:00:00,4.0,待机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,3845.063,152,Mahalanobis 距离=3845.1（阈值=18.5）。主要贡献特征：PC1 (85.1%); PC4 (13.1%); PC3 (1.8%)。
2844,2024-04-26 06:13:00,2024-04-26 06:13:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.671,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=48.0 vs 预测=17.0）
2845,2024-04-26 06:20:00,2024-04-26 06:20:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,1261.942,38,Mahalanobis 距离=1261.9（阈值=18.5）。主要贡献特征：PC1 (84.7%); PC3 (15.2%)。
2846,2024-04-26 06:23:00,2024-04-26 06:23:00,1.0,停机,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,782.585,38,Mahalanobis 距离=782.6（阈值=18.5）。主要贡献特征：PC1 (68.8%); PC3 (31.2%)。
2847,2024-04-26 06:29:00,2024-04-26 06:29:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.731,38,残差异常：采煤机_油泵_右电机_电流 偏高（残差 Z-score=4.7，实际=49.0 vs 预测=17.6）
2848,2024-04-26 06:32:00,2024-04-26 06:32:00,1.0,重载牵引,IsolationForest; Mahalanobis; 单变量IQR+3σ; 残差,4.476,38,正常
