段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-04 08:50:00,2024-04-04 08:53:00,4,停机,False,正常,271,7
2024-04-04 08:54:00,2024-04-04 08:57:00,4,空载运行,False,正常,272,7
2024-04-04 08:58:00,2024-04-04 09:07:00,10,停机,False,正常,273,7
2024-04-04 09:08:00,2024-04-04 13:10:00,243,空载运行,True,通讯中断/传感器休眠（段持续 >= 4h）,274,8
2024-04-04 13:11:00,2024-04-04 13:48:00,38,停机,False,正常,275,9
2024-04-04 13:49:00,2024-04-04 13:49:00,1,空载运行,False,正常,276,9
2024-04-04 13:50:00,2024-04-04 14:42:00,53,停机,False,正常,277,9
2024-04-04 14:43:00,2024-04-04 14:43:00,1,空载运行,False,正常,278,9
2024-04-04 14:44:00,2024-04-04 15:09:00,26,停机,False,正常,279,9
2024-04-04 15:10:00,2024-04-04 15:11:00,2,空载运行,False,正常,280,9
2024-04-04 15:12:00,2024-04-04 15:37:00,26,停机,False,正常,281,9
2024-04-04 15:38:00,2024-04-04 15:40:00,3,空载运行,False,正常,282,9
2024-04-04 15:41:00,2024-04-04 16:12:00,32,停机,False,正常,283,9
2024-04-04 16:13:00,2024-04-04 16:44:00,32,空载运行,False,正常,284,9
2024-04-04 16:45:00,2024-04-04 16:55:00,11,停机,False,正常,285,9
2024-04-04 16:56:00,2024-04-04 16:56:00,1,空载运行,False,正常,286,9
2024-04-04 16:57:00,2024-04-04 16:58:00,2,停机,False,正常,287,9
2024-04-04 16:59:00,2024-04-04 17:00:00,2,空载运行,False,正常,288,9
2024-04-04 17:01:00,2024-04-04 17:39:00,39,停机,False,正常,289,9
2024-04-04 17:40:00,2024-04-04 17:40:00,1,空载运行,False,正常,290,9
2024-04-04 17:41:00,2024-04-04 18:38:00,58,停机,False,正常,291,9
2024-04-04 18:39:00,2024-04-04 19:02:00,24,空载运行,False,正常,292,9
2024-04-04 19:03:00,2024-04-04 19:21:00,19,停机,False,正常,293,9
2024-04-04 19:22:00,2024-04-04 19:24:00,3,空载运行,False,正常,294,9
2024-04-04 19:25:00,2024-04-04 19:42:00,18,停机,False,正常,295,9
2024-04-04 19:43:00,2024-04-04 19:46:00,4,空载运行,False,正常,296,9
2024-04-04 19:47:00,2024-04-04 19:48:00,2,停机,False,正常,297,9
2024-04-04 19:49:00,2024-04-04 19:51:00,3,空载运行,False,正常,298,9
2024-04-04 19:52:00,2024-04-04 19:55:00,4,停机,False,正常,299,9
2024-04-04 19:56:00,2024-04-04 19:56:00,1,空载运行,False,正常,300,9
2024-04-04 19:57:00,2024-04-04 20:43:00,47,停机,False,正常,301,9
2024-04-04 20:44:00,2024-04-04 20:50:00,7,空载运行,False,正常,302,9
2024-04-04 20:51:00,2024-04-04 20:51:00,1,带载运行,False,正常,303,9
2024-04-04 20:52:00,2024-04-04 20:53:00,2,空载运行,False,正常,304,9
2024-04-04 20:54:00,2024-04-04 20:54:00,1,停机,False,正常,305,9
2024-04-04 20:55:00,2024-04-04 20:55:00,1,带载运行,False,正常,306,9
2024-04-04 20:56:00,2024-04-04 21:43:00,48,空载运行,False,正常,307,9
2024-04-04 21:44:00,2024-04-04 21:56:00,13,停机,False,正常,308,9
2024-04-04 21:57:00,2024-04-04 21:57:00,1,空载运行,False,正常,309,9
2024-04-04 21:58:00,2024-04-04 22:08:00,11,停机,False,正常,310,9
2024-04-04 22:09:00,2024-04-04 22:13:00,5,空载运行,False,正常,311,9
2024-04-04 22:14:00,2024-04-04 22:46:00,33,停机,False,正常,312,9
2024-04-04 22:47:00,2024-04-04 22:54:00,8,空载运行,False,正常,313,9
2024-04-04 22:55:00,2024-04-04 23:01:00,7,停机,False,正常,314,9
2024-04-04 23:02:00,2024-04-04 23:06:00,5,空载运行,False,正常,315,9
2024-04-04 23:07:00,2024-04-04 23:09:00,3,停机,False,正常,316,9
2024-04-04 23:10:00,2024-04-04 23:11:00,2,空载运行,False,正常,317,9
2024-04-04 23:12:00,2024-04-04 23:25:00,14,停机,False,正常,318,9
2024-04-04 23:26:00,2024-04-04 23:26:00,1,空载运行,False,正常,319,9
2024-04-04 23:27:00,2024-04-04 23:27:00,1,带载运行,False,正常,320,9
2024-04-04 23:28:00,2024-04-04 23:36:00,9,空载运行,False,正常,321,9
2024-04-04 23:37:00,2024-04-04 23:37:00,1,带载运行,False,正常,322,9
2024-04-04 23:38:00,2024-04-04 23:43:00,6,空载运行,False,正常,323,9
2024-04-04 23:44:00,2024-04-04 23:46:00,3,停机,False,正常,324,9
2024-04-04 23:47:00,2024-04-04 23:48:00,2,空载运行,False,正常,325,9
2024-04-04 23:49:00,2024-04-04 23:49:00,1,停机,False,正常,326,9
2024-04-04 23:50:00,2024-04-04 23:50:00,1,空载运行,False,正常,327,9
2024-04-04 23:51:00,2024-04-04 23:51:00,1,停机,False,正常,328,9
2024-04-04 23:52:00,2024-04-04 23:52:00,1,空载运行,False,正常,329,9
2024-04-04 23:53:00,2024-04-04 23:55:00,3,停机,False,正常,330,9
2024-04-04 23:56:00,2024-04-05 00:01:00,6,空载运行,False,正常,331,9
2024-04-05 00:02:00,2024-04-05 00:04:00,3,停机,False,正常,332,9
2024-04-05 00:05:00,2024-04-05 00:06:00,2,空载运行,False,正常,333,9
