段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-05 10:41:00,2024-04-05 10:47:00,7,带载运行,False,正常,290,1
2024-04-05 10:48:00,2024-04-05 10:48:00,1,停机,False,正常,291,1
2024-04-05 10:49:00,2024-04-05 10:51:00,3,带载运行,False,正常,292,1
2024-04-05 10:52:00,2024-04-05 10:59:00,8,停机,False,正常,293,1
2024-04-05 11:00:00,2024-04-05 11:00:00,1,空载运行,False,正常,294,1
2024-04-05 11:01:00,2024-04-05 11:20:00,20,停机,False,正常,295,1
2024-04-05 11:21:00,2024-04-05 11:21:00,1,空载运行,False,正常,296,1
2024-04-05 11:22:00,2024-04-05 11:25:00,4,停机,False,正常,297,1
2024-04-05 11:26:00,2024-04-05 11:26:00,1,带载运行,False,正常,298,1
2024-04-05 11:27:00,2024-04-05 13:04:00,98,停机,False,正常,299,1
2024-04-05 13:05:00,2024-04-05 13:05:00,1,空载运行,False,正常,300,1
2024-04-05 13:06:00,2024-04-05 13:06:00,1,停机,False,正常,301,1
2024-04-05 13:07:00,2024-04-05 13:07:00,1,带载运行,False,正常,302,1
2024-04-05 13:08:00,2024-04-05 13:10:00,3,停机,False,正常,303,1
2024-04-05 13:11:00,2024-04-05 13:11:00,1,带载运行,False,正常,304,1
2024-04-05 13:12:00,2024-04-05 13:14:00,3,停机,False,正常,305,1
2024-04-05 13:15:00,2024-04-05 13:15:00,1,带载运行,False,正常,306,1
2024-04-05 13:16:00,2024-04-05 15:05:00,110,停机,False,正常,307,1
2024-04-05 15:06:00,2024-04-05 15:14:00,9,带载运行,False,正常,308,1
2024-04-05 15:15:00,2024-04-05 15:27:00,13,停机,False,正常,309,1
2024-04-05 15:28:00,2024-04-05 15:28:00,1,空载运行,False,正常,310,1
2024-04-05 15:29:00,2024-04-05 16:40:00,72,带载运行,False,正常,311,1
2024-04-05 16:41:00,2024-04-05 16:44:00,4,停机,False,正常,312,1
2024-04-05 16:45:00,2024-04-05 19:41:00,177,带载运行,False,正常,313,1
2024-04-05 19:42:00,2024-04-05 19:43:00,2,停机,False,正常,314,1
2024-04-05 19:44:00,2024-04-05 19:44:00,1,空载运行,False,正常,315,1
2024-04-05 19:45:00,2024-04-05 19:53:00,9,带载运行,False,正常,316,1
2024-04-05 19:54:00,2024-04-05 20:00:00,7,停机,False,正常,317,1
2024-04-05 20:01:00,2024-04-05 23:08:00,188,带载运行,False,正常,318,1
2024-04-05 23:09:00,2024-04-05 23:17:00,9,停机,False,正常,319,1
2024-04-05 23:18:00,2024-04-05 23:18:00,1,带载运行,False,正常,320,1
2024-04-05 23:19:00,2024-04-06 00:12:00,54,停机,False,正常,321,1
2024-04-06 00:13:00,2024-04-06 01:17:00,65,带载运行,False,正常,322,1
2024-04-06 01:18:00,2024-04-06 01:23:00,6,停机,False,正常,323,1
2024-04-06 01:24:00,2024-04-06 02:06:00,43,带载运行,False,正常,324,1
2024-04-06 02:07:00,2024-04-06 02:15:00,9,停机,False,正常,325,1
