段起始时间,段结束时间,持续时间(min),工况,是否异常,异常原因,段索引,分段号
2024-04-02 08:41:00,2024-04-02 08:41:00,1,停机,False,正常,155,3
2024-04-02 08:42:00,2024-04-02 08:59:00,18,重载,False,正常,156,3
2024-04-02 09:00:00,2024-04-02 09:00:00,1,停机,False,正常,157,3
2024-04-02 09:01:00,2024-04-02 10:13:00,73,重载,False,正常,158,3
2024-04-02 10:14:00,2024-04-02 10:14:00,1,停机,False,正常,159,3
2024-04-02 10:15:00,2024-04-02 10:17:00,3,重载,False,正常,160,3
2024-04-02 10:18:00,2024-04-02 10:19:00,2,停机,False,正常,161,3
2024-04-02 10:20:00,2024-04-02 10:47:00,28,重载,False,正常,162,3
2024-04-02 10:48:00,2024-04-02 10:48:00,1,停机,False,正常,163,3
2024-04-02 10:49:00,2024-04-02 10:51:00,3,重载,False,正常,164,3
2024-04-02 10:52:00,2024-04-02 13:36:00,165,停机,True,异常持续段（>135min 阈值）,165,4
2024-04-02 13:37:00,2024-04-02 13:38:00,2,重载,False,正常,166,5
2024-04-02 13:39:00,2024-04-02 13:49:00,11,停机,False,正常,167,5
2024-04-02 13:50:00,2024-04-02 13:50:00,1,轻载,False,正常,168,5
2024-04-02 13:51:00,2024-04-02 13:51:00,1,重载,False,正常,169,5
2024-04-02 13:52:00,2024-04-02 16:05:00,134,停机,False,正常,170,5
2024-04-02 16:06:00,2024-04-02 16:06:00,1,重载,False,正常,171,5
2024-04-02 16:07:00,2024-04-02 16:12:00,6,停机,False,正常,172,5
2024-04-02 16:13:00,2024-04-02 16:13:00,1,重载,False,正常,173,5
2024-04-02 16:14:00,2024-04-02 16:20:00,7,停机,False,正常,174,5
2024-04-02 16:21:00,2024-04-02 16:25:00,5,重载,False,正常,175,5
2024-04-02 16:26:00,2024-04-02 16:29:00,4,停机,False,正常,176,5
2024-04-02 16:30:00,2024-04-02 16:51:00,22,重载,False,正常,177,5
2024-04-02 16:52:00,2024-04-02 16:53:00,2,停机,False,正常,178,5
2024-04-02 16:54:00,2024-04-02 18:08:00,75,重载,False,正常,179,5
2024-04-02 18:09:00,2024-04-02 18:09:00,1,停机,False,正常,180,5
2024-04-02 18:10:00,2024-04-02 19:37:00,88,重载,False,正常,181,5
2024-04-02 19:38:00,2024-04-02 19:47:00,10,停机,False,正常,182,5
2024-04-02 19:48:00,2024-04-02 19:52:00,5,重载,False,正常,183,5
2024-04-02 19:53:00,2024-04-02 19:53:00,1,停机,False,正常,184,5
2024-04-02 19:54:00,2024-04-02 20:09:00,16,重载,False,正常,185,5
2024-04-02 20:10:00,2024-04-02 20:10:00,1,停机,False,正常,186,5
2024-04-02 20:11:00,2024-04-02 20:16:00,6,重载,False,正常,187,5
2024-04-02 20:17:00,2024-04-02 20:17:00,1,停机,False,正常,188,5
2024-04-02 20:18:00,2024-04-02 20:39:00,22,重载,False,正常,189,5
2024-04-02 20:40:00,2024-04-02 20:41:00,2,停机,False,正常,190,5
2024-04-02 20:42:00,2024-04-02 21:58:00,77,重载,False,正常,191,5
2024-04-02 21:59:00,2024-04-02 22:13:00,15,停机,False,正常,192,5
2024-04-02 22:14:00,2024-04-02 22:48:00,35,重载,False,正常,193,5
2024-04-02 22:49:00,2024-04-02 22:50:00,2,停机,False,正常,194,5
2024-04-02 22:51:00,2024-04-02 23:33:00,43,重载,False,正常,195,5
2024-04-02 23:34:00,2024-04-02 23:36:00,3,停机,False,正常,196,5
2024-04-02 23:37:00,2024-04-02 23:38:00,2,重载,False,正常,197,5
2024-04-02 23:39:00,2024-04-02 23:40:00,2,轻载,False,正常,198,5
2024-04-02 23:41:00,2024-04-02 23:41:00,1,停机,False,正常,199,5
2024-04-02 23:42:00,2024-04-02 23:42:00,1,重载,False,正常,200,5
2024-04-02 23:43:00,2024-04-02 23:43:00,1,停机,False,正常,201,5
2024-04-02 23:44:00,2024-04-02 23:46:00,3,重载,False,正常,202,5
2024-04-02 23:47:00,2024-04-02 23:47:00,1,停机,False,正常,203,5
2024-04-02 23:48:00,2024-04-03 00:12:00,25,重载,False,正常,204,5
2024-04-03 00:13:00,2024-04-03 00:13:00,1,停机,False,正常,205,5
2024-04-03 00:14:00,2024-04-03 00:22:00,9,重载,False,正常,206,5
2024-04-03 00:23:00,2024-04-03 00:23:00,1,停机,False,正常,207,5
2024-04-03 00:24:00,2024-04-03 00:24:00,1,重载,False,正常,208,5
2024-04-03 00:25:00,2024-04-03 00:27:00,3,停机,False,正常,209,5
2024-04-03 00:28:00,2024-04-03 03:02:00,155,重载,True,异常持续段（>120min 阈值）,210,6
2024-04-03 03:03:00,2024-04-03 03:07:00,5,停机,False,正常,211,7
2024-04-03 03:08:00,2024-04-03 03:08:00,1,轻载,False,正常,212,7
2024-04-03 03:09:00,2024-04-03 03:44:00,36,重载,False,正常,213,7
2024-04-03 03:45:00,2024-04-03 03:46:00,2,停机,False,正常,214,7
2024-04-03 03:47:00,2024-04-03 05:22:00,96,重载,False,正常,215,7
2024-04-03 05:23:00,2024-04-03 05:23:00,1,停机,False,正常,216,7
2024-04-03 05:24:00,2024-04-03 07:04:00,101,重载,False,正常,217,7
2024-04-03 07:05:00,2024-04-03 07:05:00,1,停机,False,正常,218,7
2024-04-03 07:06:00,2024-04-03 07:38:00,33,重载,False,正常,219,7
2024-04-03 07:39:00,2024-04-03 07:43:00,5,停机,False,正常,220,7
2024-04-03 07:44:00,2024-04-03 08:27:00,44,重载,False,正常,221,7
2024-04-03 08:28:00,2024-04-03 08:31:00,4,停机,False,正常,222,7
2024-04-03 08:32:00,2024-04-03 08:32:00,1,轻载,False,正常,223,7
2024-04-03 08:33:00,2024-04-03 08:33:00,1,停机,False,正常,224,7
2024-04-03 08:34:00,2024-04-03 08:50:00,17,重载,False,正常,225,7
2024-04-03 08:51:00,2024-04-03 08:51:00,1,停机,False,正常,226,7
2024-04-03 08:52:00,2024-04-03 09:07:00,16,重载,False,正常,227,7
2024-04-03 09:08:00,2024-04-03 09:08:00,1,停机,False,正常,228,7
2024-04-03 09:09:00,2024-04-03 09:29:00,21,重载,False,正常,229,7
2024-04-03 09:30:00,2024-04-03 09:31:00,2,停机,False,正常,230,7
2024-04-03 09:32:00,2024-04-03 09:54:00,23,重载,False,正常,231,7
2024-04-03 09:55:00,2024-04-03 09:58:00,4,停机,False,正常,232,7
2024-04-03 09:59:00,2024-04-03 10:00:00,2,重载,False,正常,233,7
2024-04-03 10:01:00,2024-04-03 10:01:00,1,停机,False,正常,234,7
2024-04-03 10:02:00,2024-04-03 13:58:00,237,轻载,False,正常,235,7
2024-04-03 13:59:00,2024-04-03 13:59:00,1,停机,False,正常,236,7
2024-04-03 14:00:00,2024-04-03 14:00:00,1,轻载,False,正常,237,7
2024-04-03 14:01:00,2024-04-03 14:01:00,1,停机,False,正常,238,7
2024-04-03 14:02:00,2024-04-03 14:02:00,1,重载,False,正常,239,7
2024-04-03 14:03:00,2024-04-03 14:03:00,1,停机,False,正常,240,7
2024-04-03 14:04:00,2024-04-03 15:26:00,83,轻载,False,正常,241,7
2024-04-03 15:27:00,2024-04-03 15:27:00,1,重载,False,正常,242,7
2024-04-03 15:28:00,2024-04-03 15:48:00,21,停机,False,正常,243,7
2024-04-03 15:49:00,2024-04-03 15:50:00,2,轻载,False,正常,244,7
2024-04-03 15:51:00,2024-04-03 16:24:00,34,停机,False,正常,245,7
2024-04-03 16:25:00,2024-04-03 17:03:00,39,重载,False,正常,246,7
2024-04-03 17:04:00,2024-04-03 17:11:00,8,停机,False,正常,247,7
2024-04-03 17:12:00,2024-04-03 17:56:00,45,重载,False,正常,248,7
2024-04-03 17:57:00,2024-04-03 18:16:00,20,停机,False,正常,249,7
2024-04-03 18:17:00,2024-04-03 18:26:00,10,重载,False,正常,250,7
2024-04-03 18:27:00,2024-04-03 18:27:00,1,停机,False,正常,251,7
2024-04-03 18:28:00,2024-04-03 18:34:00,7,重载,False,正常,252,7
2024-04-03 18:35:00,2024-04-03 18:35:00,1,停机,False,正常,253,7
2024-04-03 18:36:00,2024-04-03 18:38:00,3,重载,False,正常,254,7
2024-04-03 18:39:00,2024-04-03 18:40:00,2,停机,False,正常,255,7
2024-04-03 18:41:00,2024-04-03 19:17:00,37,重载,False,正常,256,7
2024-04-03 19:18:00,2024-04-03 19:20:00,3,停机,False,正常,257,7
